Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
293488,0;2024-01-08;04:56:00;COM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;222;;PX A PRAÇA DO ARSENAL;BAIRRO DO RECIFE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293491,0;2024-01-08;05:40:00;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;RUA CONEGO BARATA;103;;LADO OPOSTO A LATERAL DO JARDIM BOTANICO;TAMARINEIRA;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293493,0;2024-01-08;06:04:00;COM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;;;PRÓXIMO DA CIPCÃES;DOIS UNIDOS;;;ATROPELAMENTO DE ANIMAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293497,0;2024-01-08;06:57:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;899;;PROX AO ARMAZEM CORAL E AO POSTO DE GASOLINA SHELL;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293498,0;2024-01-08;08:40:00;COM VÍTIMA;FINALIZADA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);;;PROXIMO AO SHOPPING RIO MAR;PINA;;CIDADE;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293501,0;2024-01-08;09:45:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;AV ENGENHEIRO ALVES DE SOUZA;AUTO LINE HONDA;IMBIRIBEIRA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293514,0;2024-01-09;06:25:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA VASCO DA GAMA;;;APOS A DELEGACIA DO VASCO, PROX. A MERCEARIA DO ROMERO;VASCO DA GAMA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293524,0;2024-01-09;07:27:00;COM VÍTIMA;FINALIZADA;IBURA;AV MANAUS;281;AV CAMPINA GRANDE;PROX AO CLUBE NACIONAL DO SUPERMERCADO SANTA CLARA / PROX DA FEIRA LIVRE DO UR1 E DO NOVO COMPAZ DO IBURA;IBURA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293525,0;2024-01-09;07:45:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;EM FRENTE AO SPORT ILHA DO RETIRO;ILHA DO RETIRO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293532,0;2024-01-09;08:20:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA DO HOSPICIO;PROX. A FARMACIA SO SAUDE E LOHJA CATTAN;BOA VISTA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293533,0;2024-01-09;08:21:00;COM VÍTIMA;FINALIZADA;VARZEA;AV CAXANGA;5759;;EM FRENTE A ESTAÇÃ CAXANGA;VARZEA;;CIDADE;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293535,0;2024-01-09;09:13:00;COM VÍTIMA;FINALIZADA;AFLITOS;RUA CONS PORTELA;852;;EM FRENTE AO SUPERMERCADO BOMPREÇO /PROX AO EDIFICIO SOLAR DE JEQUI / PROX AO NUMERO 852;AFLITOS;;;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293539,0;2024-01-09;09:42:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;3056;RUA ANTONIO FALCAO;EM FRENTE AO HOTEL JANGADEIRO E POSTO 20;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293563,0;2024-01-09;12:03:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;APOIS A SEGUNDA  LOMBADA ELETRONICA SENTIDO PIEDADE;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293566,0;2024-01-09;12:25:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;2015;;EM FRENTE A EXPOSIÇÃO DE ANIMAIS / ORGANIZAÇÃO VETERINARIA DO RECIFE;CORDEIRO;;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293588,0;2024-01-09;05:24:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;2267;;PRÓXIMO À REITORIA DA UPE.;SANTO AMARO;;SUBURBIO;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293595,0;2024-01-09;06:47:00;SEM VÍTIMA;CANCELADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;1818;;;PINA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293602,0;2024-01-09;06:52:00;COM VÍTIMA;CANCELADA;ESPINHEIRO;AV JOAO DE BARROS;1500;;EM FRENTE AO SUPERMERCADO EXTRA;ESPINHEIRO;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293606,0;2024-01-09;08:22:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;;;PROXIMO À LOJA REALIZE VEICULOS;MADALENA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293614,0;2024-01-10;12:49:00;COM VÍTIMA;CANCELADA;BOA VISTA;PTE PRINCESA IZABEL;;RUA DA AURORA;E/F À POLICIA CIVIL;BOA VISTA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293615,0;2024-01-10;01:01:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;RUA CAPITAO TEMUDO;;;SENTIDO OLINDA;JOANA BEZERRA;;;CAPOTAMENTO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293632,0;2024-01-10;08:00:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;AV BEBERIBE;2406;;EM FRENTE AO ANTIGO PAGODE DA PRESSÃO;AGUA FRIA;238,0;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293638,0;2024-01-10;09:33:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;2927;;APOS O SUPERMERCADO ECONOMICO, SENT. BOA VIAGEM;IPSEP;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293654,0;2024-01-10;11:28:00;COM VÍTIMA;CANCELADA;TORROES;AV ENGENHEIRO ABDIAS DE CARVALHO;;;PROX. A RODA DE FOGO, DESCENDO O VIADUTO SENT. ILHA DO RETIRO;TORROES;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293655,0;2024-01-10;11:30:00;COM VÍTIMA;DUPLICIDADE;AREIAS;AV RECIFE;;;SENTIDO AEROPORTO / APOS O HIPER BOMPREÇO / EM FRENTE A MULTIESPAÇO VESCULAR;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293656,0;2024-01-10;11:31:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;;;APOS O SHOPPING PLAZA, EM FRENTE AO FRIGOIAS FRIGORIFICO;CASA FORTE;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293657,0;2024-01-10;11:33:00;COM VÍTIMA;CANCELADA;AREIAS;AV DR JOSE RUFINO;;;PROX AO MIX MATHEUS / CRECHE TRANCREDO NEVES;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293658,0;2024-01-10;11:33:00;COM VÍTIMA;CANCELADA;AREIAS;AV RECIFE;;;SENT. AEROPORTO APOS O HIPER BOMPREÇO;AREIAS;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293671,0;2024-01-10;02:06:00;COM VÍTIMA;FINALIZADA;COHAB;AV SANTOS;241;;MERCADINHO SÃO JOSÉ;COHAB;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293677,0;2024-01-10;05:23:00;COM VÍTIMA;CANCELADA;GUABIRABA;AV VEREADOR OTACILIO AZEVEDO;;;APOS A KINITUS;GUABIRABA;;;COLISÃO FRONTAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293685,0;2024-01-10;08:18:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;;;EM FRENTE AO ESTÁDIO DO SANTA CRUZ;ARRUDA;;CIDADE;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293706,0;2024-01-11;07:22:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;;;EM FRENTE AO NUMERO 261;APIPUCOS;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293709,0;2024-01-11;07:28:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DR LUIZ INACIO PESSOA DE MELO;;;EM FRENTE AO MERCADO TREVO, PROX. A ACADEMIA VIP FITNES;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293712,0;2024-01-11;07:41:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;;;NO FINAL DA AV NORTE / PROX AO T.I MACAXEIRA;MACAXEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293713,0;2024-01-11;07:56:00;COM VÍTIMA;DUPLICIDADE;MORRO DA CONCEICAO;COR DO BARTOLOMEU;9;;NA SUBIDA DO ALTO JOSE BONIFACIO / DE FRENTE A ESCOLA CHALON / PROX A ANTIGA FEIRA;MORRO DA CONCEICAO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293714,0;2024-01-11;08:02:00;COM VÍTIMA;FINALIZADA;ALTO JOSE BONIFACIO;RUA CORREGO DO EUCLIDES;677;;PROX A FEIRA DA RODINHA, PROX A ESCOLA SHALOM;ALTO JOSE BONIFACIO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293717,0;2024-01-11;08:23:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA JOAO FERNANDES VIEIRA;371;;EM FRENTE A NEO ENERGIA / AGENCIA PERNAMBUCANA DE VIGILANCIA SANITARIA;BOA VISTA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293720,0;2024-01-11;08:39:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA ARSENIO CALACA;;;AO LADO DA CHESF;SAN MARTIN;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293721,0;2024-01-11;08:42:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA FREI CASSIMIRO;767;;PROX AO SESI SAUDE, PROX A ANTIGA SEDE DA CTTU;SANTO AMARO;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293724,0;2024-01-11;08:58:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA JOAO IVO DA SILVA;;;PROX A CONCESSIONARIA FIORI E PROX A TUPAN;AFOGADOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293725,0;2024-01-11;09:20:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;ANTIGO EXTRA, SENTIDO BOA VIAGEM , hoje assaí;BOA VIAGEM;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293727,0;2024-01-11;09:44:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;ANTIGO EXTRA, SENTIDO BOA VIAGEM , hoje assaí;BOA VIAGEM;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293730,0;2024-01-11;10:40:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV SUL;;;POR TAS DA FERREIRA COSTA;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293746,0;2024-01-11;02:51:00;SEM VÍTIMA;FINALIZADA;SAO JOSE;C SANTA RITA;;;TORRES GEMEAS;SAO JOSE;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293752,0;2024-01-11;04:17:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA HENRIQUE DIAS;;DERBY;68,0;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293773,0;2024-01-11;08:30:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA SAO MATEUS;;AV MAURICIO DE NASSAU;;CORDEIRO;246,0;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293779,0;2024-01-11;09:52:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA VINTE E UM DE ABRIL;2001;;EM FRENTE AO CAMPO DOS CADUCOS.;SAN MARTIN;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
293782,0;2024-01-12;01:22:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA COSME VIANA;;RUA SAO MIGUEL;PROXIMO AO DEPATRI;AFOGADOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293796,0;2024-01-12;07:04:00;COM VÍTIMA;FINALIZADA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;;;EM FRENTE A DROGARIA BONGI SENT. CAXANGA;BONGI;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293805,0;2024-01-12;08:09:00;COM VÍTIMA;FINALIZADA;CAJUEIRO;AV CIDADE DE MONTEIRO;;;PROX. AO ARMAZEM CORAL E ACADEMIA DA CIDADE;CAJUEIRO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293810,0;2024-01-12;08:45:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DAS CALCADAS;;;EM FRENTE AO ARMAZEM CORAL;SAO JOSE;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293812,0;2024-01-12;09:19:00;COM VÍTIMA;FINALIZADA;CAXANGA;RUA RIBEIRO PESSOA;;;SEMÁFORO 281;CAXANGA;281,0;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293820,0;2024-01-12;10:19:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;EM FRENTE AO ASSAI ATACADISTA;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293831,0;2024-01-12;12:00:00;COM VÍTIMA;FINALIZADA;ESTANCIA;AV RECIFE;;;PROX AO ASSAI, SEMAFORO 259;ESTANCIA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293840,0;2024-01-12;02:15:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;RUA RIO XINGU;PROX AO POSTO BR;IBURA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293858,0;2024-01-12;05:02:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA DR JOAO COIMBRA;335;;;MADALENA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293859,0;2024-01-12;05:06:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;2786;;SUPERMERCADO MAIS VOCÊ;CASA AMARELA;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293860,0;2024-01-12;05:13:00;COM VÍTIMA;FINALIZADA;TORREAO;AV NORTE MIGUEL ARRAES DE ALENCAR;1623;;EM FRENTE A GUILHERME AUTO ELETRICA;TORREAO;;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293865,0;2024-01-12;06:13:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV JOAQUIM RIBEIRO;;RUA RIBEIRO PESSOA;EM FRENTE A UPA DA CAXANGÁ;CAXANGA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293878,0;2024-01-13;01:13:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;1229;;CHOQUE CONTRA O POSTE  PROXIMO A CLINICA LAB, SEM VITIMS;BOA VIAGEM;;;CHOQUE;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293879,0;2024-01-13;01:42:00;COM VÍTIMA;FINALIZADA;SAO JOSE;PRC DAS CINCO PONTAS;;;EM FRENTE AO FORTE DAS CINCO PONTAS;SAO JOSE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
293894,0;2024-01-13;07:20:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;38;;PACIENTE DENTRO DA LOJA FERREIRA COSTA DA IMBIRIBEIRA;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293896,0;2024-01-13;07:45:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA PRINCESA IZABEL;;;EM FRENTE A CAMERAS DOS VEREADORES DO RECIFE;SANTO AMARO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293906,0;2024-01-13;10:04:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;;;PROX A LOJA MASON / PROX AO POSTO DE GASOLINA BR;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293909,0;2024-01-13;10:41:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA ALFREDO DE CASTRO;;;AO LADO DA LOCOLIZA;ENCRUZILHADA;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293911,0;2024-01-13;12:12:00;COM VÍTIMA;FINALIZADA;TEJIPIO;AV DR JOSE RUFINO;;;EM FRENTE A IGREJA CATOLICA DE TEJIPIO SENTIDO JABOATÃO NA DIVISA ENTRE RECIFE E JABOATÃO;TEJIPIO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293918,0;2024-01-13;02:53:00;COM VÍTIMA;FINALIZADA;JORDAO;RUA DES EVANDRO NETTO;349;;PROXIMO AO TERMINAL DE ÔNIBUS DE JORDÃO BAIXO E COLEGIO JOÃO PAULO;JORDAO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293920,0;2024-01-13;03:16:00;COM VÍTIMA;FINALIZADA;TORREAO;RUA OTHON PARAISO;735;;EM FRENTE AO EDIFICIO AURELINO MELO E POR TRAS DO HAPVIDA;TORREAO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293922,0;2024-01-13;04:12:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;FRENTE ATACADO DOS PRESENTES;IMBIRIBEIRA;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293941,0;2024-01-13;08:32:00;COM VÍTIMA;FINALIZADA;CAJUEIRO;AV CIDADE DE MONTEIRO;;;PROXIMO DA ACADEMIA DA CIDADE;CAJUEIRO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293948,0;2024-01-14;12:41:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;;;COM A RUA JOSE NATATARIO;AREIAS;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293949,0;2024-01-14;12:49:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA GASTAO VIDIGAL;315 A;;;VARZEA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293954,0;2024-01-14;05:10:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BRUNO VELOSO;;;E/F A ACADEMIA SELTFIT;BOA VIAGEM;;;CAPOTAMENTO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293963,0;2024-01-14;07:24:00;COM VÍTIMA;FINALIZADA;ILHA JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;;;1° ALÇA VIADUTO CAPITÃO TEMUDO;ILHA JOANA BEZERRA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293975,0;2024-01-14;10:29:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA FLORIANO PEIXOTO;709;RUA DO PEIXOTO;PROX. A LEVI ARTES E RECIFE ACRILICOS;SAO JOSE;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293979,0;2024-01-14;11:52:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA GOMES TABORDA;;;PROX. AO GOLF CLUB;CORDEIRO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
293985,0;2024-01-14;02:10:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA RIBEIRO DE BRITO;;;EM FRENTE AO HOTEL NACIONAL IN;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
293998,0;2024-01-14;07:25:00;SEM VÍTIMA;FINALIZADA;AFLITOS;AV SANTOS DUMONT;;AV CONS ROSA E SILVA;CRUZAMENTO;AFLITOS;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
294015,0;2024-01-15;06:37:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;PRC DO DERBY;;DERBY;;SUBURBIO;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
294025,0;2024-01-15;07:38:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;;;EM FRENTE A LAVANDERIA NAPOLITANA;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
